report_date,origin,product,trim_pct,delivery,region,price_low,price_high,unit,basis,source_url
2022-11-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2n49vb69b/hh63v412h/NW_LS421.TXT
2022-11-16,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2n49vb69b/hh63v412h/NW_LS421.TXT
2022-11-16,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2n49vb69b/hh63v412h/NW_LS421.TXT
2022-11-16,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2n49vb69b/hh63v412h/NW_LS421.TXT
2022-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,233.00,235.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,225.00,225.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w3764j425/44559q69f/NW_LS421.TXT
2022-11-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-23,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62tg01c/hq37wz38f/NW_LS421.TXT
2022-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-25,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/7m01cw368/8w32sg04m/NW_LS421.TXT
2022-11-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,222.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-11-30,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/x633gb16f/9g54zt45g/NW_LS421.TXT
2022-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,225.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-02,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/sj13bc73x/vm410299q/NW_LS421.TXT
2022-12-07,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,223.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-07,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0z70b7323/r494ww40b/NW_LS421.TXT
2022-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,223.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-09,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t07j/z316rc63f/NW_LS421.TXT
2022-12-14,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,223.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-14,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1n79jf44t/vt151v52d/NW_LS421.TXT
2022-12-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,218.00,223.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,210.00,215.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-16,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cn69nd46x/5m60s329k/NW_LS421.TXT
2022-12-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-21,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/vt151v760/bn99bj171/NW_LS421.TXT
2022-12-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-23,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/f4753t43d/s4656r530/NW_LS421.TXT
2022-12-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-28,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2b88rr19r/dj52xg502/NW_LS421.TXT
2022-12-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2022-12-30,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d504sx71t/c247g415r/NW_LS421.TXT
2023-01-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-04,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/d217s0687/vm410364t/NW_LS421.TXT
2023-01-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,215.00,219.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6q183x327/7w62gm14d/NW_LS421.TXT
2023-01-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,207.00,209.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6q183x327/7w62gm14d/NW_LS421.TXT
2023-01-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6q183x327/7w62gm14d/NW_LS421.TXT
2023-01-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/6q183x327/7w62gm14d/NW_LS421.TXT
